rundate,RunId,RunStatus,RunScope,DataQualityStatus,IsPublishable,TenantName,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,RecommendationAction,ActionLabel,SecondaryAction,Priority,Confidence,SavingsReliability,CostCoverageStatus,MetricCollectionStatus,MissingMetrics,TagOwner,MonthlyCost,CurrentSku,CurrentVCpus,CurrentMemoryGB,PowerState,Profile,IsPrimaryProfile,TargetUtilizationPct,TargetSku,TargetVCpus,TargetMemoryGB,ProjectedPeakPct,MonthlySavings,OfficialConservativeSavings,PerformanceRisk,Status
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-015,/subscriptions/a0cafd03-9263-5372-a69c-750daf679175/resourceGroups/rg-shared-0153/providers/microsoft.hdinsight/clusters/hdinsight-0015-00665,hdinsight-0015-00665,microsoft.hdinsight/clusters,rg-shared-0153,uksouth,Optimize-Tier,Optimize service tier,,MEDIUM,HIGH,HEURISTIC,FULL,COMPLETE,,commerce,19722.82,P1v3,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,73.5,2256.36,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-015,/subscriptions/a0cafd03-9263-5372-a69c-750daf679175/resourceGroups/rg-shared-0153/providers/microsoft.hdinsight/clusters/hdinsight-0015-00665,hdinsight-0015-00665,microsoft.hdinsight/clusters,rg-shared-0153,uksouth,Optimize-Tier,Optimize service tier,,MEDIUM,HIGH,HEURISTIC,FULL,COMPLETE,,commerce,19722.82,P1v3,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,75.2,2807.92,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-017,/subscriptions/77b8b122-6eda-5028-b164-d85f6f12e32e/resourceGroups/rg-shared-0039/providers/microsoft.hdinsight/clusters/hdinsight-0017-00667,hdinsight-0017-00667,microsoft.hdinsight/clusters,rg-shared-0039,centralus,Optimize-Tier,Optimize service tier,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",infrastructure,12222.69,Standard_D2s_v5,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,68.2,1056.04,1056.04,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-017,/subscriptions/77b8b122-6eda-5028-b164-d85f6f12e32e/resourceGroups/rg-shared-0039/providers/microsoft.hdinsight/clusters/hdinsight-0017-00667,hdinsight-0017-00667,microsoft.hdinsight/clusters,rg-shared-0039,centralus,Optimize-Tier,Optimize service tier,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",infrastructure,12222.69,Standard_D2s_v5,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,75.6,1320.05,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-017,/subscriptions/77b8b122-6eda-5028-b164-d85f6f12e32e/resourceGroups/rg-shared-0039/providers/microsoft.hdinsight/clusters/hdinsight-0017-00667,hdinsight-0017-00667,microsoft.hdinsight/clusters,rg-shared-0039,centralus,Optimize-Tier,Optimize service tier,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",infrastructure,12222.69,Standard_D2s_v5,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,89.4,1642.73,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-018,/subscriptions/acfab20a-50fb-54e8-887a-7bbe31f0c3ba/resourceGroups/rg-dev-0268/providers/microsoft.hdinsight/clusters/hdinsight-0018-00668,hdinsight-0018-00668,microsoft.hdinsight/clusters,rg-dev-0268,brazilsouth,Optimize-Tier,Optimize service tier,,LOW,HIGH,UNPRICED,FULL,PARTIAL,Metric1,analytics,26160.35,Standard_D2s_v5,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,59.4,2260.25,2260.25,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-018,/subscriptions/acfab20a-50fb-54e8-887a-7bbe31f0c3ba/resourceGroups/rg-dev-0268/providers/microsoft.hdinsight/clusters/hdinsight-0018-00668,hdinsight-0018-00668,microsoft.hdinsight/clusters,rg-dev-0268,brazilsouth,Optimize-Tier,Optimize service tier,,LOW,HIGH,UNPRICED,FULL,PARTIAL,Metric1,analytics,26160.35,Standard_D2s_v5,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,66.3,2825.32,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-018,/subscriptions/acfab20a-50fb-54e8-887a-7bbe31f0c3ba/resourceGroups/rg-dev-0268/providers/microsoft.hdinsight/clusters/hdinsight-0018-00668,hdinsight-0018-00668,microsoft.hdinsight/clusters,rg-dev-0268,brazilsouth,Optimize-Tier,Optimize service tier,,LOW,HIGH,UNPRICED,FULL,PARTIAL,Metric1,analytics,26160.35,Standard_D2s_v5,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,82.5,3515.95,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-019,/subscriptions/7d3c5054-f32c-5948-a67f-a8c83ab1fcf4/resourceGroups/rg-qa-0269/providers/microsoft.hdinsight/clusters/hdinsight-0019-00669,hdinsight-0019-00669,microsoft.hdinsight/clusters,rg-qa-0269,southeastasia,Downsize,Downsize resource,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",security,11292.37,Standard_D2s_v5,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,61.5,2053.56,2053.56,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-019,/subscriptions/7d3c5054-f32c-5948-a67f-a8c83ab1fcf4/resourceGroups/rg-qa-0269/providers/microsoft.hdinsight/clusters/hdinsight-0019-00669,hdinsight-0019-00669,microsoft.hdinsight/clusters,rg-qa-0269,southeastasia,Downsize,Downsize resource,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",security,11292.37,Standard_D2s_v5,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,67.1,2566.94,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-019,/subscriptions/7d3c5054-f32c-5948-a67f-a8c83ab1fcf4/resourceGroups/rg-qa-0269/providers/microsoft.hdinsight/clusters/hdinsight-0019-00669,hdinsight-0019-00669,microsoft.hdinsight/clusters,rg-qa-0269,southeastasia,Downsize,Downsize resource,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",security,11292.37,Standard_D2s_v5,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,83.9,3194.42,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-020,/subscriptions/a0916c63-3317-5f1a-95e1-af8feebc83a5/resourceGroups/rg-stage-0270/providers/microsoft.hdinsight/clusters/hdinsight-0020-00670,hdinsight-0020-00670,microsoft.hdinsight/clusters,rg-stage-0270,eastus,Review-Utilization,Review utilization,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,commerce,17553.26,Standard_D2s_v5,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,64.9,2096.59,2096.59,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-020,/subscriptions/a0916c63-3317-5f1a-95e1-af8feebc83a5/resourceGroups/rg-stage-0270/providers/microsoft.hdinsight/clusters/hdinsight-0020-00670,hdinsight-0020-00670,microsoft.hdinsight/clusters,rg-stage-0270,eastus,Review-Utilization,Review utilization,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,commerce,17553.26,Standard_D2s_v5,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,80.4,2620.74,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-020,/subscriptions/a0916c63-3317-5f1a-95e1-af8feebc83a5/resourceGroups/rg-stage-0270/providers/microsoft.hdinsight/clusters/hdinsight-0020-00670,hdinsight-0020-00670,microsoft.hdinsight/clusters,rg-stage-0270,eastus,Review-Utilization,Review utilization,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,commerce,17553.26,Standard_D2s_v5,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,82.1,3261.36,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-021,/subscriptions/ab76c388-32fd-56b1-b494-9b0e2e08944d/resourceGroups/rg-prod-0271/providers/microsoft.hdinsight/clusters/hdinsight-0021-00671,hdinsight-0021-00671,microsoft.hdinsight/clusters,rg-prod-0271,eastus,Optimize-Tier,Optimize service tier,,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2",payments,35671.82,P1v3,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,64.4,10019.18,10019.18,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-021,/subscriptions/ab76c388-32fd-56b1-b494-9b0e2e08944d/resourceGroups/rg-prod-0271/providers/microsoft.hdinsight/clusters/hdinsight-0021-00671,hdinsight-0021-00671,microsoft.hdinsight/clusters,rg-prod-0271,eastus,Optimize-Tier,Optimize service tier,,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2",payments,35671.82,P1v3,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,76.5,12523.98,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-021,/subscriptions/ab76c388-32fd-56b1-b494-9b0e2e08944d/resourceGroups/rg-prod-0271/providers/microsoft.hdinsight/clusters/hdinsight-0021-00671,hdinsight-0021-00671,microsoft.hdinsight/clusters,rg-prod-0271,eastus,Optimize-Tier,Optimize service tier,,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2",payments,35671.82,P1v3,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,79.2,15585.39,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-022,/subscriptions/bb667e21-e439-5b26-93c7-a273bf5009bd/resourceGroups/rg-shared-0154/providers/microsoft.hdinsight/clusters/hdinsight-0022-00672,hdinsight-0022-00672,microsoft.hdinsight/clusters,rg-shared-0154,westus2,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,HIGH,PRICED,FULL,COMPLETE,,integration,441.67,GP_Gen5_4,4,20.0,,Conservative,true,65,Mock_2vCPU_10GB,2,10.0,66.7,116.51,116.51,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-022,/subscriptions/bb667e21-e439-5b26-93c7-a273bf5009bd/resourceGroups/rg-shared-0154/providers/microsoft.hdinsight/clusters/hdinsight-0022-00672,hdinsight-0022-00672,microsoft.hdinsight/clusters,rg-shared-0154,westus2,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,HIGH,PRICED,FULL,COMPLETE,,integration,441.67,GP_Gen5_4,4,20.0,,Moderate,false,72,Mock_2vCPU_10GB,2,10.0,82.3,145.64,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-022,/subscriptions/bb667e21-e439-5b26-93c7-a273bf5009bd/resourceGroups/rg-shared-0154/providers/microsoft.hdinsight/clusters/hdinsight-0022-00672,hdinsight-0022-00672,microsoft.hdinsight/clusters,rg-shared-0154,westus2,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,HIGH,PRICED,FULL,COMPLETE,,integration,441.67,GP_Gen5_4,4,20.0,,Aggressive,false,80,Mock_1vCPU_5GB,1,5.0,86.0,181.24,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-023,/subscriptions/fddb8d59-b67b-5b89-ad0b-ee374e427407/resourceGroups/rg-shared-0097/providers/microsoft.hdinsight/clusters/hdinsight-0023-00673,hdinsight-0023-00673,microsoft.hdinsight/clusters,rg-shared-0097,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4,Metric5",operations,583.00,GP_Gen5_4,4,20.0,,Conservative,true,65,Mock_2vCPU_10GB,2,10.0,74.7,170.32,170.32,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-023,/subscriptions/fddb8d59-b67b-5b89-ad0b-ee374e427407/resourceGroups/rg-shared-0097/providers/microsoft.hdinsight/clusters/hdinsight-0023-00673,hdinsight-0023-00673,microsoft.hdinsight/clusters,rg-shared-0097,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4,Metric5",operations,583.00,GP_Gen5_4,4,20.0,,Moderate,false,72,Mock_2vCPU_10GB,2,10.0,72.6,212.9,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-023,/subscriptions/fddb8d59-b67b-5b89-ad0b-ee374e427407/resourceGroups/rg-shared-0097/providers/microsoft.hdinsight/clusters/hdinsight-0023-00673,hdinsight-0023-00673,microsoft.hdinsight/clusters,rg-shared-0097,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4,Metric5",operations,583.00,GP_Gen5_4,4,20.0,,Aggressive,false,80,Mock_1vCPU_5GB,1,5.0,90.2,264.94,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-024,/subscriptions/52e991ec-0154-5778-9630-08a413d30daa/resourceGroups/rg-qa-0274/providers/microsoft.hdinsight/clusters/hdinsight-0024-00674,hdinsight-0024-00674,microsoft.hdinsight/clusters,rg-qa-0274,uksouth,Optimize-Tier,Optimize service tier,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,21544.39,Standard_D2s_v5,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,64.2,5129.33,5129.33,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-024,/subscriptions/52e991ec-0154-5778-9630-08a413d30daa/resourceGroups/rg-qa-0274/providers/microsoft.hdinsight/clusters/hdinsight-0024-00674,hdinsight-0024-00674,microsoft.hdinsight/clusters,rg-qa-0274,uksouth,Optimize-Tier,Optimize service tier,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,21544.39,Standard_D2s_v5,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,80.8,6411.66,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-024,/subscriptions/52e991ec-0154-5778-9630-08a413d30daa/resourceGroups/rg-qa-0274/providers/microsoft.hdinsight/clusters/hdinsight-0024-00674,hdinsight-0024-00674,microsoft.hdinsight/clusters,rg-qa-0274,uksouth,Optimize-Tier,Optimize service tier,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,21544.39,Standard_D2s_v5,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,84.2,7978.96,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-029,/subscriptions/e25a0745-5fc4-54b3-ae91-3191742cfb97/resourceGroups/rg-shared-0155/providers/microsoft.hdinsight/clusters/hdinsight-0029-00679,hdinsight-0029-00679,microsoft.hdinsight/clusters,rg-shared-0155,eastus2,Downsize,Downsize resource,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",digital-channels,24600.35,GP_Gen5_4,4,20.0,,Conservative,true,65,Mock_2vCPU_10GB,2,10.0,62.8,3158.96,3158.96,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-029,/subscriptions/e25a0745-5fc4-54b3-ae91-3191742cfb97/resourceGroups/rg-shared-0155/providers/microsoft.hdinsight/clusters/hdinsight-0029-00679,hdinsight-0029-00679,microsoft.hdinsight/clusters,rg-shared-0155,eastus2,Downsize,Downsize resource,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",digital-channels,24600.35,GP_Gen5_4,4,20.0,,Moderate,false,72,Mock_2vCPU_10GB,2,10.0,80.9,3948.7,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-029,/subscriptions/e25a0745-5fc4-54b3-ae91-3191742cfb97/resourceGroups/rg-shared-0155/providers/microsoft.hdinsight/clusters/hdinsight-0029-00679,hdinsight-0029-00679,microsoft.hdinsight/clusters,rg-shared-0155,eastus2,Downsize,Downsize resource,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",digital-channels,24600.35,GP_Gen5_4,4,20.0,,Aggressive,false,80,Mock_1vCPU_5GB,1,5.0,80.7,4913.93,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-030,/subscriptions/b5a7298a-c094-5088-bf79-c4cd070646b5/resourceGroups/rg-stage-0280/providers/microsoft.logic/workflows/logic-apps-0001-00680,logic-apps-0001-00680,microsoft.logic/workflows,rg-stage-0280,brazilsouth,Optimize-Tier,Optimize service tier,,LOW,HIGH,UNPRICED,FULL,PARTIAL,Metric1,analytics,2213.46,GP_Gen5_8,8,40.0,,Conservative,true,65,Mock_4vCPU_20GB,4,20.0,63.6,191.24,191.24,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-030,/subscriptions/b5a7298a-c094-5088-bf79-c4cd070646b5/resourceGroups/rg-stage-0280/providers/microsoft.logic/workflows/logic-apps-0001-00680,logic-apps-0001-00680,microsoft.logic/workflows,rg-stage-0280,brazilsouth,Optimize-Tier,Optimize service tier,,LOW,HIGH,UNPRICED,FULL,PARTIAL,Metric1,analytics,2213.46,GP_Gen5_8,8,40.0,,Moderate,false,72,Mock_4vCPU_20GB,4,20.0,68.7,239.05,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-030,/subscriptions/b5a7298a-c094-5088-bf79-c4cd070646b5/resourceGroups/rg-stage-0280/providers/microsoft.logic/workflows/logic-apps-0001-00680,logic-apps-0001-00680,microsoft.logic/workflows,rg-stage-0280,brazilsouth,Optimize-Tier,Optimize service tier,,LOW,HIGH,UNPRICED,FULL,PARTIAL,Metric1,analytics,2213.46,GP_Gen5_8,8,40.0,,Aggressive,false,80,Mock_2vCPU_10GB,2,10.0,86.6,297.49,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-031,/subscriptions/8239bbd1-cb95-5c48-971c-4c9af65b5dd4/resourceGroups/rg-shared-0041/providers/microsoft.logic/workflows/logic-apps-0002-00681,logic-apps-0002-00681,microsoft.logic/workflows,rg-shared-0041,eastus2,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,HIGH,PRICED,FULL,PARTIAL,Metric1,infrastructure,7217.30,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,68.8,775.42,775.42,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-031,/subscriptions/8239bbd1-cb95-5c48-971c-4c9af65b5dd4/resourceGroups/rg-shared-0041/providers/microsoft.logic/workflows/logic-apps-0002-00681,logic-apps-0002-00681,microsoft.logic/workflows,rg-shared-0041,eastus2,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,HIGH,PRICED,FULL,PARTIAL,Metric1,infrastructure,7217.30,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,78.7,969.27,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-031,/subscriptions/8239bbd1-cb95-5c48-971c-4c9af65b5dd4/resourceGroups/rg-shared-0041/providers/microsoft.logic/workflows/logic-apps-0002-00681,logic-apps-0002-00681,microsoft.logic/workflows,rg-shared-0041,eastus2,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,HIGH,PRICED,FULL,PARTIAL,Metric1,infrastructure,7217.30,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,87.8,1206.21,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-036,/subscriptions/b9052bc1-e1b6-5601-b8a3-07331dde9eac/resourceGroups/rg-shared-0156/providers/microsoft.logic/workflows/logic-apps-0007-00686,logic-apps-0007-00686,microsoft.logic/workflows,rg-shared-0156,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,MEDIUM,PRICED,FULL,COMPLETE,,cloud-platform,3673.36,P1v3,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,68.9,453.38,453.38,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-036,/subscriptions/b9052bc1-e1b6-5601-b8a3-07331dde9eac/resourceGroups/rg-shared-0156/providers/microsoft.logic/workflows/logic-apps-0007-00686,logic-apps-0007-00686,microsoft.logic/workflows,rg-shared-0156,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,MEDIUM,PRICED,FULL,COMPLETE,,cloud-platform,3673.36,P1v3,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,68.5,566.72,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-036,/subscriptions/b9052bc1-e1b6-5601-b8a3-07331dde9eac/resourceGroups/rg-shared-0156/providers/microsoft.logic/workflows/logic-apps-0007-00686,logic-apps-0007-00686,microsoft.logic/workflows,rg-shared-0156,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,MEDIUM,PRICED,FULL,COMPLETE,,cloud-platform,3673.36,P1v3,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,87.5,705.25,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-037,/subscriptions/048e6ae8-5206-5cc4-8a36-ed96efb310cc/resourceGroups/rg-nonprod-0287/providers/microsoft.logic/workflows/logic-apps-0008-00687,logic-apps-0008-00687,microsoft.logic/workflows,rg-nonprod-0287,northeurope,Evaluate-Idle,Evaluate idle resource,,LOW,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2",core-services,1669.43,GP_Gen5_8,8,40.0,,Conservative,true,65,Mock_4vCPU_20GB,4,20.0,67.4,193.31,193.31,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-037,/subscriptions/048e6ae8-5206-5cc4-8a36-ed96efb310cc/resourceGroups/rg-nonprod-0287/providers/microsoft.logic/workflows/logic-apps-0008-00687,logic-apps-0008-00687,microsoft.logic/workflows,rg-nonprod-0287,northeurope,Evaluate-Idle,Evaluate idle resource,,LOW,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2",core-services,1669.43,GP_Gen5_8,8,40.0,,Moderate,false,72,Mock_4vCPU_20GB,4,20.0,80.7,241.63,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-037,/subscriptions/048e6ae8-5206-5cc4-8a36-ed96efb310cc/resourceGroups/rg-nonprod-0287/providers/microsoft.logic/workflows/logic-apps-0008-00687,logic-apps-0008-00687,microsoft.logic/workflows,rg-nonprod-0287,northeurope,Evaluate-Idle,Evaluate idle resource,,LOW,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2",core-services,1669.43,GP_Gen5_8,8,40.0,,Aggressive,false,80,Mock_2vCPU_10GB,2,10.0,77.2,300.7,0.0,High,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-038,/subscriptions/cb5cadff-cc65-5d60-87a4-de7e920bfa22/resourceGroups/rg-dev-0288/providers/microsoft.logic/workflows/logic-apps-0009-00688,logic-apps-0009-00688,microsoft.logic/workflows,rg-dev-0288,westus3,Downsize,Downsize resource,,LOW,LOW,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",infrastructure,397.51,GP_Gen5_4,4,20.0,,Conservative,true,65,Mock_2vCPU_10GB,2,10.0,72.7,82.19,82.19,Low,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-038,/subscriptions/cb5cadff-cc65-5d60-87a4-de7e920bfa22/resourceGroups/rg-dev-0288/providers/microsoft.logic/workflows/logic-apps-0009-00688,logic-apps-0009-00688,microsoft.logic/workflows,rg-dev-0288,westus3,Downsize,Downsize resource,,LOW,LOW,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",infrastructure,397.51,GP_Gen5_4,4,20.0,,Moderate,false,72,Mock_2vCPU_10GB,2,10.0,71.5,102.74,0.0,Medium,RESOLVED
2026-09-08,run-20260908-official-001,SUCCEEDED,FULL,OK,true,CEDAR-GROUP,SUB-CEDAR-038,/subscriptions/cb5cadff-cc65-5d60-87a4-de7e920bfa22/resourceGroups/rg-dev-0288/providers/microsoft.logic/workflows/logic-apps-0009-00688,logic-apps-0009-00688,microsoft.logic/workflows,rg-dev-0288,westus3,Downsize,Downsize resource,,LOW,LOW,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",infrastructure,397.51,GP_Gen5_4,4,20.0,,Aggressive,false,80,Mock_1vCPU_5GB,1,5.0,80.8,127.85,0.0,High,RESOLVED
