rundate,RunId,TenantName,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,RecommendationAction,ActionLabel,ActionSummary,SecondaryAction,SecondaryActionLabel,Priority,Confidence,SavingsReliability,CostCoverageStatus,MetricCollectionStatus,MissingMetrics,TagOwner,TagApplication,TagEnvironment,TagCostCenter,MonthlyCost,CurrentSku,CurrentVCpus,CurrentMemoryGB,PowerState,Profile,IsPrimaryProfile,TargetUtilizationPct,TargetSku,TargetVCpus,TargetMemoryGB,ProjectedPeakPct,MonthlySavings,OfficialConservativeSavings,PerformanceRisk,Status
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-10,/subscriptions/00000010-0010-4010-8010-000000000010/resourceGroups/rg-qa-040/providers/microsoft.network/applicationgateways/application-gateway-004,application-gateway-004,microsoft.network/applicationgateways,rg-qa-040,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,payments,reporting,qa,CC1006,6865.56,GP_Gen5_4,4,20.0,,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,82.3,1702.92,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-10,/subscriptions/00000010-0010-4010-8010-000000000010/resourceGroups/rg-qa-040/providers/microsoft.network/applicationgateways/application-gateway-004,application-gateway-004,microsoft.network/applicationgateways,rg-qa-040,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,payments,reporting,qa,CC1006,6865.56,GP_Gen5_4,4,20.0,,Aggressive,False,80,Mock_1vCPU_5GB,1,5.0,78.0,2138.55,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-10,/subscriptions/00000030-0030-4030-8030-000000000030/resourceGroups/rg-nonprod-030/providers/microsoft.network/applicationgateways/application-gateway-005,application-gateway-005,microsoft.network/applicationgateways,rg-nonprod-030,eastus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,MEDIUM,PRICED,FULL,PARTIAL,Metric1,payments,customer360,nonprod,CC1011,2539.36,S3,4,7.0,,Conservative,True,65,Mock_2vCPU_3GB,2,3.5,59.0,316.14,316.14,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-10,/subscriptions/00000030-0030-4030-8030-000000000030/resourceGroups/rg-nonprod-030/providers/microsoft.network/applicationgateways/application-gateway-005,application-gateway-005,microsoft.network/applicationgateways,rg-nonprod-030,eastus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,MEDIUM,PRICED,FULL,PARTIAL,Metric1,payments,customer360,nonprod,CC1011,2539.36,S3,4,7.0,,Moderate,False,72,Mock_2vCPU_3GB,2,3.5,76.7,388.4,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-10,/subscriptions/00000030-0030-4030-8030-000000000030/resourceGroups/rg-nonprod-030/providers/microsoft.network/applicationgateways/application-gateway-005,application-gateway-005,microsoft.network/applicationgateways,rg-nonprod-030,eastus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,MEDIUM,PRICED,FULL,PARTIAL,Metric1,payments,customer360,nonprod,CC1011,2539.36,S3,4,7.0,,Aggressive,False,80,Mock_1vCPU_1GB,1,1.8,81.9,487.76,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-06,/subscriptions/00000006-0006-4006-8006-000000000006/resourceGroups/rg-qa-036/providers/microsoft.network/applicationgateways/application-gateway-006,application-gateway-006,microsoft.network/applicationgateways,rg-qa-036,westeurope,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,ledger,qa,CC1009,12283.74,Standard_D8s_v5,8,32.0,,Conservative,True,65,Mock_4vCPU_16GB,4,16.0,58.1,1586.12,1586.12,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-06,/subscriptions/00000006-0006-4006-8006-000000000006/resourceGroups/rg-qa-036/providers/microsoft.network/applicationgateways/application-gateway-006,application-gateway-006,microsoft.network/applicationgateways,rg-qa-036,westeurope,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,ledger,qa,CC1009,12283.74,Standard_D8s_v5,8,32.0,,Moderate,False,72,Mock_4vCPU_16GB,4,16.0,65.7,1948.67,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-06,/subscriptions/00000006-0006-4006-8006-000000000006/resourceGroups/rg-qa-036/providers/microsoft.network/applicationgateways/application-gateway-006,application-gateway-006,microsoft.network/applicationgateways,rg-qa-036,westeurope,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,ledger,qa,CC1009,12283.74,Standard_D8s_v5,8,32.0,,Aggressive,False,80,Mock_2vCPU_8GB,2,8.0,81.5,2447.16,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-03,/subscriptions/00000013-0013-4013-8013-000000000013/resourceGroups/rg-dev-043/providers/microsoft.network/applicationgateways/application-gateway-008,application-gateway-008,microsoft.network/applicationgateways,rg-dev-043,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,customer360,dev,CC1003,11884.78,S3,4,7.0,,Conservative,True,65,Mock_2vCPU_3GB,2,3.5,60.8,2563.8,2563.8,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-03,/subscriptions/00000013-0013-4013-8013-000000000013/resourceGroups/rg-dev-043/providers/microsoft.network/applicationgateways/application-gateway-008,application-gateway-008,microsoft.network/applicationgateways,rg-dev-043,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,customer360,dev,CC1003,11884.78,S3,4,7.0,,Moderate,False,72,Mock_2vCPU_3GB,2,3.5,72.9,3149.81,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-03,/subscriptions/00000013-0013-4013-8013-000000000013/resourceGroups/rg-dev-043/providers/microsoft.network/applicationgateways/application-gateway-008,application-gateway-008,microsoft.network/applicationgateways,rg-dev-043,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,customer360,dev,CC1003,11884.78,S3,4,7.0,,Aggressive,False,80,Mock_1vCPU_1GB,1,1.8,85.7,3955.58,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-01,/subscriptions/00000011-0011-4011-8011-000000000011/resourceGroups/rg-dev-011/providers/microsoft.network/applicationgateways/application-gateway-011,application-gateway-011,microsoft.network/applicationgateways,rg-dev-011,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,MEDIUM,PRICED,FULL,COMPLETE,,security,reporting,dev,CC1002,3411.87,Standard_D4s_v5,4,16.0,,Conservative,True,65,Mock_2vCPU_8GB,2,8.0,75.3,566.67,566.67,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-01,/subscriptions/00000011-0011-4011-8011-000000000011/resourceGroups/rg-dev-011/providers/microsoft.network/applicationgateways/application-gateway-011,application-gateway-011,microsoft.network/applicationgateways,rg-dev-011,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,MEDIUM,PRICED,FULL,COMPLETE,,security,reporting,dev,CC1002,3411.87,Standard_D4s_v5,4,16.0,,Moderate,False,72,Mock_2vCPU_8GB,2,8.0,74.8,696.2,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-01,/subscriptions/00000011-0011-4011-8011-000000000011/resourceGroups/rg-dev-011/providers/microsoft.network/applicationgateways/application-gateway-011,application-gateway-011,microsoft.network/applicationgateways,rg-dev-011,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,MEDIUM,PRICED,FULL,COMPLETE,,security,reporting,dev,CC1002,3411.87,Standard_D4s_v5,4,16.0,,Aggressive,False,80,Mock_1vCPU_4GB,1,4.0,75.4,874.29,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-09,/subscriptions/00000019-0019-4019-8019-000000000019/resourceGroups/rg-prod-049/providers/microsoft.network/applicationgateways/application-gateway-012,application-gateway-012,microsoft.network/applicationgateways,rg-prod-049,eastus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,LOW,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",data-ai,payments,prod,CC1012,16123.46,Standard_D8s_v5,8,32.0,,Conservative,True,65,Mock_4vCPU_16GB,4,16.0,58.3,3736.79,3736.79,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-09,/subscriptions/00000019-0019-4019-8019-000000000019/resourceGroups/rg-prod-049/providers/microsoft.network/applicationgateways/application-gateway-012,application-gateway-012,microsoft.network/applicationgateways,rg-prod-049,eastus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,LOW,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",data-ai,payments,prod,CC1012,16123.46,Standard_D8s_v5,8,32.0,,Moderate,False,72,Mock_4vCPU_16GB,4,16.0,75.6,4590.91,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-09,/subscriptions/00000019-0019-4019-8019-000000000019/resourceGroups/rg-prod-049/providers/microsoft.network/applicationgateways/application-gateway-012,application-gateway-012,microsoft.network/applicationgateways,rg-prod-049,eastus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,LOW,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",data-ai,payments,prod,CC1012,16123.46,Standard_D8s_v5,8,32.0,,Aggressive,False,80,Mock_2vCPU_8GB,2,8.0,74.1,5765.33,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-06,/subscriptions/00000006-0006-4006-8006-000000000006/resourceGroups/rg-nonprod-006/providers/microsoft.network/applicationgateways/application-gateway-014,application-gateway-014,microsoft.network/applicationgateways,rg-nonprod-006,westeurope,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,core-banking,api-hub,nonprod,CC1004,5133.98,P1v3,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,74.0,1486.58,1486.58,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-06,/subscriptions/00000006-0006-4006-8006-000000000006/resourceGroups/rg-nonprod-006/providers/microsoft.network/applicationgateways/application-gateway-014,application-gateway-014,microsoft.network/applicationgateways,rg-nonprod-006,westeurope,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,core-banking,api-hub,nonprod,CC1004,5133.98,P1v3,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,71.3,1826.36,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-06,/subscriptions/00000006-0006-4006-8006-000000000006/resourceGroups/rg-nonprod-006/providers/microsoft.network/applicationgateways/application-gateway-014,application-gateway-014,microsoft.network/applicationgateways,rg-nonprod-006,westeurope,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,core-banking,api-hub,nonprod,CC1004,5133.98,P1v3,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,85.6,2293.57,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-prod-033/providers/microsoft.network/applicationgateways/application-gateway-016,application-gateway-016,microsoft.network/applicationgateways,rg-prod-033,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",security,analytics,prod,CC1006,1601.8,Standard_D2s_v5,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,62.6,134.01,134.01,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-prod-033/providers/microsoft.network/applicationgateways/application-gateway-016,application-gateway-016,microsoft.network/applicationgateways,rg-prod-033,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",security,analytics,prod,CC1006,1601.8,Standard_D2s_v5,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,70.0,164.64,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-prod-033/providers/microsoft.network/applicationgateways/application-gateway-016,application-gateway-016,microsoft.network/applicationgateways,rg-prod-033,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",security,analytics,prod,CC1006,1601.8,Standard_D2s_v5,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,77.8,206.76,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-10,/subscriptions/00000010-0010-4010-8010-000000000010/resourceGroups/rg-nonprod-010/providers/microsoft.network/applicationgateways/application-gateway-018,application-gateway-018,microsoft.network/applicationgateways,rg-nonprod-010,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",digital-channels,payments,nonprod,CC1006,14708.16,Standard_D2s_v5,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,65.2,1544.36,1544.36,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-10,/subscriptions/00000010-0010-4010-8010-000000000010/resourceGroups/rg-nonprod-010/providers/microsoft.network/applicationgateways/application-gateway-018,application-gateway-018,microsoft.network/applicationgateways,rg-nonprod-010,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",digital-channels,payments,nonprod,CC1006,14708.16,Standard_D2s_v5,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,67.5,1897.35,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-10,/subscriptions/00000010-0010-4010-8010-000000000010/resourceGroups/rg-nonprod-010/providers/microsoft.network/applicationgateways/application-gateway-018,application-gateway-018,microsoft.network/applicationgateways,rg-nonprod-010,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",digital-channels,payments,nonprod,CC1006,14708.16,Standard_D2s_v5,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,87.1,2382.72,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-09,/subscriptions/00000029-0029-4029-8029-000000000029/resourceGroups/rg-prod-029/providers/microsoft.network/applicationgateways/application-gateway-019,application-gateway-019,microsoft.network/applicationgateways,rg-prod-029,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,PARTIAL,Metric1,cloud-platform,api-hub,prod,CC1002,779.58,S3,4,7.0,,Conservative,True,65,Mock_2vCPU_3GB,2,3.5,67.0,114.55,114.55,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-09,/subscriptions/00000029-0029-4029-8029-000000000029/resourceGroups/rg-prod-029/providers/microsoft.network/applicationgateways/application-gateway-019,application-gateway-019,microsoft.network/applicationgateways,rg-prod-029,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,PARTIAL,Metric1,cloud-platform,api-hub,prod,CC1002,779.58,S3,4,7.0,,Moderate,False,72,Mock_2vCPU_3GB,2,3.5,81.3,140.74,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-09,/subscriptions/00000029-0029-4029-8029-000000000029/resourceGroups/rg-prod-029/providers/microsoft.network/applicationgateways/application-gateway-019,application-gateway-019,microsoft.network/applicationgateways,rg-prod-029,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,PARTIAL,Metric1,cloud-platform,api-hub,prod,CC1002,779.58,S3,4,7.0,,Aggressive,False,80,Mock_1vCPU_1GB,1,1.8,76.3,176.74,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-08,/subscriptions/00000018-0018-4018-8018-000000000018/resourceGroups/rg-qa-048/providers/microsoft.network/applicationgateways/application-gateway-020,application-gateway-020,microsoft.network/applicationgateways,rg-qa-048,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,core-banking,identity,qa,CC1008,9706.94,S3,4,7.0,,Conservative,True,65,Mock_2vCPU_3GB,2,3.5,66.6,1853.97,1853.97,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-08,/subscriptions/00000018-0018-4018-8018-000000000018/resourceGroups/rg-qa-048/providers/microsoft.network/applicationgateways/application-gateway-020,application-gateway-020,microsoft.network/applicationgateways,rg-qa-048,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,core-banking,identity,qa,CC1008,9706.94,S3,4,7.0,,Moderate,False,72,Mock_2vCPU_3GB,2,3.5,65.4,2277.74,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-08,/subscriptions/00000018-0018-4018-8018-000000000018/resourceGroups/rg-qa-048/providers/microsoft.network/applicationgateways/application-gateway-020,application-gateway-020,microsoft.network/applicationgateways,rg-qa-048,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,core-banking,identity,qa,CC1008,9706.94,S3,4,7.0,,Aggressive,False,80,Mock_1vCPU_1GB,1,1.8,80.6,2860.41,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-05,/subscriptions/00000015-0015-4015-8015-000000000015/resourceGroups/rg-prod-045/providers/microsoft.network/applicationgateways/application-gateway-021,application-gateway-021,microsoft.network/applicationgateways,rg-prod-045,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,payments,ledger,prod,CC1009,17322.25,Standard_D4s_v5,4,16.0,,Conservative,True,65,Mock_2vCPU_8GB,2,8.0,76.4,1826.42,1826.42,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-05,/subscriptions/00000015-0015-4015-8015-000000000015/resourceGroups/rg-prod-045/providers/microsoft.network/applicationgateways/application-gateway-021,application-gateway-021,microsoft.network/applicationgateways,rg-prod-045,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,payments,ledger,prod,CC1009,17322.25,Standard_D4s_v5,4,16.0,,Moderate,False,72,Mock_2vCPU_8GB,2,8.0,75.7,2243.89,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-05,/subscriptions/00000015-0015-4015-8015-000000000015/resourceGroups/rg-prod-045/providers/microsoft.network/applicationgateways/application-gateway-021,application-gateway-021,microsoft.network/applicationgateways,rg-prod-045,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,payments,ledger,prod,CC1009,17322.25,Standard_D4s_v5,4,16.0,,Aggressive,False,80,Mock_1vCPU_4GB,1,4.0,86.6,2817.9,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-01,/subscriptions/00000001-0001-4001-8001-000000000001/resourceGroups/rg-dev-031/providers/microsoft.network/applicationgateways/application-gateway-022,application-gateway-022,microsoft.network/applicationgateways,rg-dev-031,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",payments,risk,dev,CC1006,3591.77,GP_Gen5_4,4,20.0,,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,76.0,377.14,377.14,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-01,/subscriptions/00000001-0001-4001-8001-000000000001/resourceGroups/rg-dev-031/providers/microsoft.network/applicationgateways/application-gateway-022,application-gateway-022,microsoft.network/applicationgateways,rg-dev-031,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",payments,risk,dev,CC1006,3591.77,GP_Gen5_4,4,20.0,,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,78.3,463.34,0.0,Medium,RESOLVED
